produit_id,produit_nom,categorie,mois,annee,quantite_totale,revenu_total,profit_total
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,6,2013,5,324.9,38.988
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,11,2014,8,415.872,-41.5872
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,4,2013,1,51.984,-5.1984
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,7,2014,5,259.92,-25.992
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,9,2013,3,194.94,23.3928
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,12,2014,5,324.9,38.988
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,11,2012,7,454.86,54.5832
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,8,2013,6,1591.02,286.3836
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,4,2014,4,848.544,-21.2136
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,3,2011,10,2492.598,318.204
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,7,2013,1,265.17,47.7306
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,9,2011,5,1325.85,238.653
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,5,2014,2,530.34,95.4612
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,11,2012,3,795.51,143.1918
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,1,2011,5,1325.85,238.653
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,12,2012,5,1325.85,238.653
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,12,2011,2,424.272,-10.6068
OFF-ST-10000107,Fellowes Super Stor/Drawer,Office Supplies,5,2011,5,138.75,24.975
OFF-ST-10000107,Fellowes Super Stor/Drawer,Office Supplies,12,2012,4,88.8,-2.22
OFF-ST-10000107,Fellowes Super Stor/Drawer,Office Supplies,7,2011,9,249.75,44.955
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,11,2012,9,954.8580000000001,25.5369
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,10,2014,3,333.09,23.3163
OFF-ST-10000136,Letter Size File,Office Supplies,10,2013,3,119.1,34.539
OFF-ST-10000136,Letter Size File,Office Supplies,7,2014,7,222.32,25.011
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,10,2014,2,665.408,66.5408
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,3,2012,3,1247.64,349.3392
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,12,2013,5,2079.4,582.232
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,11,2014,3,1247.64,349.3392
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,4,2014,1,332.704,33.2704
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,7,2013,1,7.89,0.3156
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,5,2013,3,18.936,-3.7872
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,2,2011,2,12.624,-2.5248
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,8,2011,2,15.78,0.6312
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,9,2014,2,12.624,-2.5248
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,9,2013,3,23.67,0.9468
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,11,2012,2,21.488,1.6116
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,3,2014,11,139.672,30.3518
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,8,2014,7,94.00999999999999,24.4426
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,4,2012,1,10.744,0.8058
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,9,2014,1,10.744,0.8058
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,11,2013,1,29.74,4.461
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,9,2013,2,59.48,8.922
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,9,2014,2,47.584,-2.974
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,10,2014,3,71.376,-4.461
OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,10,2013,3,40.74,0.4074
OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,12,2011,3,32.592,-7.7406
OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,4,2012,3,40.74,0.4074
OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,9,2014,4,54.32,0.5432
OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,6,2013,3,40.74,0.4074
OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,9,2013,8,108.64000000000001,1.0864
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,11,2011,2,69.52,19.4656
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,10,2014,2,55.616,5.5616
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,2,2014,4,139.04,38.9312
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,5,2014,2,69.52,19.4656
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,7,2012,1,34.76,9.7328
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,10,2011,2,61.568,4.6176
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,12,2011,7,269.36,70.0336
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,8,2011,11,423.28,110.0528
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,12,2014,2,61.568,4.6176
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,5,2013,6,184.704,13.8528
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,4,2012,3,115.44,30.0144
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,4,2013,4,102.336,-12.792
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,2,2014,2,51.168,-6.396
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,11,2014,3,95.94,9.594
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,12,2014,3,95.94,9.594
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,9,2014,2,51.168,-6.396
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,9,2012,2,63.96,6.396
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,12,2011,6,191.88,19.188
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,6,2013,6,191.88,19.188
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,8,2011,3,95.94,9.594
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,5,2012,3,76.752,-9.594
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,7,2011,11,281.424,-35.178
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,5,2014,5,127.92,-15.99
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,12,2014,2,264.32,19.824
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,3,2011,2,330.4,85.904
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,12,2011,1,132.16,9.912
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,9,2012,6,991.2,257.712
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,4,2011,5,826.0,214.76
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,9,2011,2,264.32,19.824
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,7,2014,2,330.4,85.904
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,11,2012,9,250.272,15.642
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,5,2014,3,104.28,26.07
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,12,2014,5,173.8,43.45
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,7,2013,2,69.52,17.38
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,9,2013,2,69.52,17.38
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,5,2013,3,104.28,26.07
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,6,2013,6,208.56,52.14
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,12,2013,3,34.05,9.534
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,11,2014,2,18.16,1.816
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,9,2014,7,79.44999999999999,22.246000000000002
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,12,2014,3,27.24,2.724
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,1,2014,2,18.16,1.816
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,10,2011,7,79.45,22.246
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,3,2014,8,90.8,25.424
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,10,2013,7,20.86,1.4602
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,12,2011,3,8.94,0.6258
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,6,2013,5,14.9,1.043
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,4,2013,2,4.768,-0.7748
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,9,2012,5,14.9,1.043
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,10,2014,2,4.768,-0.7748
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,10,2013,2,33.48,1.3392
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,12,2013,3,50.22,2.0088
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,5,2011,5,66.96,-13.392
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,5,2014,4,66.96,2.6784
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,3,2012,5,83.7,3.348
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,4,2011,4,66.96,2.6784
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,4,2013,9,150.66,6.0264
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,11,2013,6,100.704,-16.3644
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,10,2011,5,83.92,-13.637
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,9,2013,2,41.96,2.9372
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,8,2012,2,41.96,2.9372
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,12,2014,4,83.92,5.8744
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,2,2014,3,50.352,-8.1822
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,3,2013,2,31.4,7.85
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,5,2013,2,25.12,1.57
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,4,2014,6,94.2,23.55
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,11,2012,4,62.8,15.7
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,9,2014,3,37.68,2.355
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,3,2014,4,122.00399999999999,20.334
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,9,2011,5,169.45,42.3625
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,11,2014,9,305.01,76.2525
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,1,2013,9,305.01,76.2525
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,11,2011,5,169.45,42.3625
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,8,2013,2,54.224,3.389
OFF-ST-10000676,Fellowes Econo/Stor Drawers,Office Supplies,12,2013,2,193.86,11.6316
OFF-ST-10000676,Fellowes Econo/Stor Drawers,Office Supplies,10,2013,5,387.72,-67.851
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,11,2013,4,563.4,67.608
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,7,2013,6,676.08,-67.608
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,6,2013,5,704.25,84.51
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,5,2013,9,1267.65,152.118
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,12,2011,5,704.25,84.51
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,3,2012,4,563.4,67.608
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,6,2013,1,64.784,-12.9568
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,1,2014,3,242.94,9.7176
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,8,2012,10,809.8000000000001,32.391999999999996
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,11,2014,4,259.136,-51.8272
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,9,2011,11,890.78,35.6312
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,2,2013,3,242.94,9.7176
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,3,2014,3,242.94,9.7176
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,3,2011,1,80.98,3.2392
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,3,2012,2,129.568,-25.9136
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,12,2014,1,64.784,-12.9568
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Office Supplies,10,2012,2,22.368,2.5164
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Office Supplies,4,2013,5,55.92,6.291
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Office Supplies,1,2011,1,13.98,4.0542
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Office Supplies,7,2011,5,55.92,6.291
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Office Supplies,1,2014,11,153.78,44.5962
OFF-ST-10000777,"Companion Letter/Legal File, Black",Office Supplies,11,2014,1,37.76,10.5728
OFF-ST-10000777,"Companion Letter/Legal File, Black",Office Supplies,3,2012,2,60.416,6.0416
OFF-ST-10000777,"Companion Letter/Legal File, Black",Office Supplies,6,2013,6,226.56,63.4368
OFF-ST-10000777,"Companion Letter/Legal File, Black",Office Supplies,12,2011,2,60.416,6.0416
OFF-ST-10000777,"Companion Letter/Legal File, Black",Office Supplies,8,2014,6,226.56,63.4368
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,10,2014,2,49.96,9.4924
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,4,2011,5,99.92,-1.249
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,12,2012,3,74.94,14.2386
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,9,2012,6,119.904,-1.4988
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,5,2013,4,49.76,13.9328
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,5,2012,3,37.32,10.4496
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,12,2014,3,37.32,10.4496
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,10,2012,1,9.952,0.9952
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,4,2011,7,87.08,24.3824
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,10,2014,6,59.712,5.9712
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,11,2013,6,64.688,10.9472
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,6,2011,3,132.696,9.9522
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,3,2014,4,221.16,57.5016
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,11,2011,4,221.16,57.5016
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,4,2011,9,497.61,129.3786
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,12,2013,2,26.86,6.715
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,9,2014,3,40.29,10.0725
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,11,2011,5,67.15,16.7875
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,11,2012,5,67.15,16.7875
OFF-ST-10000918,Crate-A-Files,Office Supplies,3,2011,3,26.16,1.962
OFF-ST-10000918,Crate-A-Files,Office Supplies,10,2014,3,32.7,8.502
OFF-ST-10000918,Crate-A-Files,Office Supplies,9,2013,5,54.5,14.17
OFF-ST-10000918,Crate-A-Files,Office Supplies,3,2014,1,8.72,0.654
OFF-ST-10000918,Crate-A-Files,Office Supplies,9,2014,1,10.9,2.834
OFF-ST-10000918,Crate-A-Files,Office Supplies,11,2012,2,17.44,1.308
OFF-ST-10000918,Crate-A-Files,Office Supplies,12,2014,3,26.16,1.962
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,10,2012,2,81.96,0.0
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,3,2011,5,204.9,0.0
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,9,2014,2,81.96,0.0
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,10,2011,3,98.352,-24.588
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,9,2013,4,131.136,-32.784
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,9,2014,2,38.62,10.8136
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,2,2012,5,77.24,7.724
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,7,2012,4,61.792,6.1792
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,10,2012,14,270.34,75.6952
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,11,2014,4,61.792,6.1792
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,9,2011,3,57.93,16.2204
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,12,2012,3,46.344,4.6344
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,10,2014,3,344.91,10.3473
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,4,2011,6,689.82,20.6946
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,9,2011,3,275.928,-58.6347
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,11,2014,3,344.91,10.3473
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,11,2011,3,344.91,10.3473
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,8,2011,3,344.91,10.3473
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,1,2011,2,229.94,6.8982
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,4,2013,4,459.88,13.7964
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,12,2011,3,39.072,2.9304
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,12,2014,2,32.56,8.4656
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,4,2011,4,52.096,3.9072
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,3,2014,5,81.4,21.164
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,9,2014,4,65.12,16.9312
OFF-ST-10001034,Eldon File Chest Portable File,Office Supplies,9,2011,5,79.4,5.955
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,11,2011,5,669.08,-167.27
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,11,2014,3,501.81,0.0
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,12,2014,6,1003.62,0.0
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,6,2011,3,501.81,0.0
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,4,2014,3,501.81,0.0
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,12,2011,9,998.82,29.9646
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,11,2013,3,332.94,9.9882
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,4,2011,2,177.568,-37.7332
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,3,2014,3,332.94,9.9882
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,7,2014,4,443.92,13.3176
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,11,2011,5,443.92,-94.333
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,11,2012,5,104.9,25.176
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,3,2012,4,83.92,20.1408
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,9,2012,2,33.568,1.6784
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,8,2014,9,151.056,7.5528
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,12,2012,2,33.568,1.6784
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,6,2014,1,15.58,3.895
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,4,2013,4,42.976,4.2976
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,7,2011,4,53.72,15.0416
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,8,2014,3,46.74,11.685
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,12,2013,6,80.58,22.5624
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,12,2014,5,68.552,10.127
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,3,2012,3,46.74,11.685
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,10,2011,10,107.44,10.744
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,11,2013,3,314.088,19.6305
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,9,2013,2,261.74,65.435
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,3,2013,1,104.696,6.5435
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,9,2014,2,261.74,65.435
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,11,2012,4,523.48,130.87
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,3,2013,5,67.64,5.9185
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,5,2014,1,16.91,4.5657
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,6,2014,5,84.55,22.8285
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,11,2012,2,27.056,2.3674
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,3,2012,2,33.82,9.1314
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,11,2011,6,92.52,24.9804
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,12,2012,4,61.68,16.6536
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,9,2012,2,24.672,2.1588
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,9,2014,5,61.68,5.397
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,11,2014,6,92.52,24.9804
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,6,2012,1,15.42,4.1634
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,10,2012,2,30.84,8.3268
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,9,2011,9,138.78,37.4706
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,7,2013,2,16.768,1.4672
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,11,2014,6,62.879999999999995,16.9776
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,9,2014,3,31.44,8.4888
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,8,2014,3,31.44,8.4888
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,4,2014,3,25.152,2.2008
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,11,2013,12,115.28,23.4752
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,9,2012,3,31.44,8.4888
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,12,2014,3,31.44,8.4888
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,5,2012,5,77.55,21.714
